Protein Set,norm(Weighted SC Z1),norm(Weighted SC Z2),norm(Weighted SC Z3),norm(Weighted SC Z4),norm(Weighted SC Z5),norm(Weighted SC Z6),norm(Weighted SC Z7),norm(Weighted SC C1),norm(Weighted SC C2),norm(Weighted SC C3),norm(Weighted SC C4),norm(Weighted SC C5),norm(Weighted SC C6),norm(Weighted SC C7),norm(Weighted SC C8),norm(Weighted SC C9),norm(Weighted SC C10),norm(Weighted SC C11),norm(Weighted SC C12)
LMNB2_HUMAN,2.737816759882466,8.481924493589462,9.017278046799813,-2.94400143183337,4.680577681466795,0.3102073387434965,1.692362249237278,3.150274649616657,3.6586921975789215,8.150274690864721,1.4095339340392639,1.8876484383246508,5.197412710298471,7.566099598510383,4.4650894898633195,8.23950026462334,-0.3345737752579474,0.38933187604538055,-1.7554492123931
HLAA_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,15.950735811818973,0.6805776814667954,6.3102073387434965,-0.30763775076272193,0.9923800382580144,12.606060819405094,2.150274690864722,1.4095339340392639,-1.1123515616753492,6.144781093706063,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,1.6654262247420526,-1.6106681239546194,-1.7554492123931
TYB4_HUMAN,2.737816759882466,7.481924493589462,1.017278046799814,-2.94400143183337,11.680577681466795,0.3102073387434965,2.692362249237278,10.150274649616657,18.658692197578922,7.1502746908647214,4.409533934039263,-0.11235156167534921,2.19741271029847,10.566099598510384,4.4650894898633195,4.23950026462334,11.665426224742053,0.38933187604538055,8.2445507876069
MYO1G_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,4.05599856816663,0.6805776814667954,1.3102073387434965,3.692362249237278,0.15027464961665693,-0.3413078024210785,2.150274690864722,1.4095339340392639,3.887648438324651,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-0.6106681239546194,-0.7554492123931
IGHM_HUMAN,-0.26218324011753413,2.481924493589462,26.017278046799813,-2.94400143183337,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,-0.3413078024210785,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,0.5660995985103829,4.4650894898633195,-0.7604997353766603,15.665426224742053,2.3893318760453806,15.2445507876069
PGAM1_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,1.05599856816663,0.6805776814667954,2.3102073387434965,2.692362249237278,4.150274649616657,-0.3413078024210785,2.150274690864722,3.409533934039264,1.8876484383246508,2.19741271029847,1.566099598510383,4.4650894898633195,4.23950026462334,1.6654262247420526,8.38933187604538,1.2445507876069
SODC_HUMAN,19.737816759882467,3.481924493589462,6.017278046799814,-2.94400143183337,18.680577681466797,0.3102073387434965,1.692362249237278,1.150274649616657,13.658692197578922,11.150274690864723,8.409533934039263,-1.1123515616753492,17.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,1.3893318760453806,-1.7554492123931
H2AV_HUMAN,2.5218595951180616,2.0245992734814298,2.7590306713115327,1.4794623895777628,2.183908150598265,2.050781817846585,1.4335258606493264,4.21149481868404,4.166147069710269,3.135648783920447,2.356742159766345,1.4684890259406176,2.9848871637477195,0.8697628522945626,4.819187839672966,0.7064323229576903,2.3267230692244745,9.208005963569795,0.9052582613617828
GRAA_HUMAN,0.7378167598824659,0.481924493589462,0.01727804679981393,15.055998568166629,0.6805776814667954,1.3102073387434965,-0.30763775076272193,10.150274649616657,12.658692197578922,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-1.6106681239546194,-1.7554492123931
ARPC4_HUMAN,15.737816759882467,14.481924493589464,7.017278046799814,22.055998568166633,2.6805776814667954,24.3102073387435,28.69236224923728,28.15027464961666,17.658692197578922,2.150274690864722,9.409533934039263,18.88764843832465,12.197412710298469,15.566099598510384,4.4650894898633195,16.23950026462334,13.665426224742053,18.389331876045382,19.2445507876069
DHE3_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-0.94400143183337,0.6805776814667954,0.3102073387434965,-0.30763775076272193,0.15027464961665693,-0.3413078024210785,2.150274690864722,1.4095339340392639,0.8876484383246508,2.19741271029847,3.566099598510383,4.4650894898633195,-0.7604997353766603,0.6654262247420526,1.3893318760453806,1.2445507876069
TERA_HUMAN,0.7378167598824659,0.481924493589462,0.01727804679981393,-0.94400143183337,0.6805776814667954,1.3102073387434965,-0.30763775076272193,0.15027464961665693,-0.3413078024210785,2.150274690864722,3.409533934039264,4.887648438324651,4.197412710298471,1.566099598510383,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,1.3893318760453806,5.2445507876069
IF4A1_HUMAN,3.737816759882466,2.481924493589462,2.017278046799814,12.055998568166629,0.6805776814667954,5.3102073387434965,5.692362249237278,11.150274649616657,7.6586921975789215,2.150274690864722,1.4095339340392639,7.887648438324651,6.197412710298471,11.566099598510384,4.4650894898633195,5.23950026462334,-0.3345737752579474,5.3893318760453806,8.2445507876069
HSP76_HUMAN,9.882945963678853,7.351696450986923,4.593409867478525,-1.5197623924122885,0.9674544791428819,1.597084136419583,2.5563742521822244,10.86577548122066,3.3674300477681305,2.717265006778876,2.4051485819045593,1.7444647301337328,2.7677846361293112,11.14661641369593,4.4650894898633195,6.820017079808887,9.099810570750353,4.962081967598115,5.105181299844449
DDX17_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,1.05599856816663,0.6805776814667954,0.3102073387434965,0.6923622492372781,2.150274649616657,-0.3413078024210785,2.150274690864722,1.4095339340392639,1.8876484383246508,2.19741271029847,-0.43390040148961706,4.4650894898633195,1.2395002646233397,-0.3345737752579474,-1.6106681239546194,-0.7554492123931
EFHD2_HUMAN,-0.26218324011753413,4.481924493589462,6.017278046799814,9.055998568166629,0.6805776814667954,6.3102073387434965,8.692362249237277,9.150274649616657,0.6586921975789215,2.150274690864722,1.4095339340392639,8.88764843832465,3.19741271029847,6.566099598510383,4.4650894898633195,5.23950026462334,-0.3345737752579474,-0.6106681239546194,0.24455078760689997
NHRF1_HUMAN,0.7378167598824659,0.481924493589462,0.01727804679981393,4.05599856816663,2.6805776814667954,0.3102073387434965,-0.30763775076272193,-0.8497253503833431,-0.3413078024210785,4.1502746908647214,2.409533934039264,-1.1123515616753492,6.197412710298471,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-1.6106681239546194,-1.7554492123931
GSHR_HUMAN,10.737816759882467,8.481924493589462,16.017278046799813,-2.94400143183337,9.680577681466795,2.3102073387434965,0.6923622492372781,1.150274649616657,12.658692197578922,3.150274690864722,4.409533934039263,0.8876484383246508,3.19741271029847,1.566099598510383,4.4650894898633195,3.2395002646233397,-0.3345737752579474,1.3893318760453806,3.2445507876069
APEX1_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-2.94400143183337,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,2.6586921975789215,4.1502746908647214,1.4095339340392639,-1.1123515616753492,4.197412710298471,-0.43390040148961706,4.4650894898633195,0.23950026462333973,-0.3345737752579474,-1.6106681239546194,-1.7554492123931
HNRPM_HUMAN,2.737816759882466,0.481924493589462,0.01727804679981393,11.055998568166629,3.6805776814667954,4.3102073387434965,4.692362249237278,0.15027464961665693,3.6586921975789215,2.150274690864722,1.4095339340392639,5.887648438324651,12.197412710298469,5.566099598510383,4.4650894898633195,0.23950026462333973,-0.3345737752579474,12.38933187604538,7.2445507876069
AATM_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-0.94400143183337,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,0.6586921975789215,2.150274690864722,1.4095339340392639,5.887648438324651,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,1.3893318760453806,1.2445507876069
NPM_HUMAN,1.7378167598824659,0.481924493589462,0.01727804679981393,0.05599856816662996,0.6805776814667954,0.3102073387434965,-0.30763775076272193,0.15027464961665693,6.6586921975789215,7.1502746908647214,1.4095339340392639,-1.1123515616753492,7.197412710298471,-0.43390040148961706,4.4650894898633195,1.2395002646233397,-0.3345737752579474,-1.6106681239546194,-1.7554492123931
FIBB_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-2.94400143183337,0.6805776814667954,0.3102073387434965,0.6923622492372781,-1.849725350383343,0.6586921975789215,2.150274690864722,2.409533934039264,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,1.2395002646233397,16.665426224742053,0.38933187604538055,-1.7554492123931
HNRPQ_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-0.24070477045641692,0.6805776814667954,0.5739436165621763,-0.13181357051732245,-1.7618132602606433,-0.3413078024210785,2.150274690864722,1.4974460241619636,-0.11235156167534921,2.3732368905438697,-0.3459883113669173,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,2.740980206733857,-0.6675371297209809
LMNA_HUMAN,-0.26218324011753413,0.481924493589462,1.017278046799814,-2.94400143183337,4.680577681466795,0.3102073387434965,2.692362249237278,-0.8497253503833431,-0.3413078024210785,2.150274690864722,1.4095339340392639,-1.1123515616753492,3.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-1.6106681239546194,5.2445507876069
RS18_HUMAN,-0.26218324011753413,3.481924493589462,6.017278046799814,1.05599856816663,1.6805776814667954,0.3102073387434965,-0.30763775076272193,4.150274649616657,1.6586921975789215,2.150274690864722,1.4095339340392639,4.887648438324651,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,0.38933187604538055,3.2445507876069
RAN_HUMAN,1.7378167598824659,1.481924493589462,3.017278046799814,6.05599856816663,0.6805776814667954,0.3102073387434965,1.692362249237278,4.150274649616657,3.6586921975789215,2.150274690864722,1.4095339340392639,6.887648438324651,5.197412710298471,4.566099598510383,4.4650894898633195,5.23950026462334,-0.3345737752579474,6.3893318760453806,14.2445507876069
ARF1_HUMAN,-0.26218324011753413,2.481924493589462,4.017278046799814,15.055998568166629,0.6805776814667954,0.3102073387434965,-0.30763775076272193,8.150274649616657,3.6586921975789215,2.150274690864722,1.4095339340392639,-0.11235156167534921,2.19741271029847,6.566099598510383,4.4650894898633195,6.23950026462334,-0.3345737752579474,-1.6106681239546194,9.2445507876069
K2C1B_HUMAN,14.458241411982076,8.272522409238876,11.80818018455616,-2.94400143183337,16.759080336496094,0.5978082136443144,9.483264386993625,1.6535762701000554,5.665295438545718,6.0130771963578855,7.847538427752642,5.038051937927922,2.5569138039244925,-0.3620001827644126,4.4650894898633195,4.246103505590137,6.6720294657088495,-0.3230672490538016,10.891653143563932
K2C79_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-2.94400143183337,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,-0.3413078024210785,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-1.6106681239546194,-1.7554492123931
PLSI_HUMAN,0.8602801054101148,3.628880460538925,2.1397412731181733,3.2274472757471964,0.7540556425897851,2.3347000793746,0.8638108376085549,2.248245612141071,0.6831848190007355,2.150274690864722,1.4095339340392639,1.0590971459052172,2.2219053633852517,-0.33592978914249105,4.4650894898633195,4.557904939153369,-0.2855884690843844,1.462809859520112,3.3180285326630523
LASP1_HUMAN,1.7378167598824659,4.481924493589462,3.017278046799814,-2.94400143183337,0.6805776814667954,1.3102073387434965,-0.30763775076272193,-0.8497253503833431,-0.3413078024210785,10.150274690864723,3.409533934039264,1.8876484383246508,11.197412710298469,5.566099598510383,4.4650894898633195,1.2395002646233397,4.665426224742053,0.38933187604538055,0.24455078760689997
DX39A_HUMAN,0.2711501210313001,1.0152578547382962,0.01727804679981393,3.7893321558131143,0.6805776814667954,0.8435406998923307,1.825695693832615,1.5502747449840886,0.45869226910449523,2.150274690864722,1.4095339340392639,0.4876484621665087,2.19741271029847,1.1660997415615304,4.4650894898633195,0.03950033614891346,-0.3345737752579474,-0.27733475088485626,-0.6887824900954316
ILEU_HUMAN,2.871150204477803,3.481924493589462,3.017278046799814,7.6369512125147745,0.6805776814667954,7.65306469958334,6.48283857141135,4.6264652166332585,1.8967874810872223,2.150274690864722,2.304772035521655,5.125743721832952,2.19741271029847,2.461337759597419,4.4650894898633195,-0.7604997353766603,7.113045186076281,3.179808198219453,3.2445507876069
RACK1_HUMAN,-0.26218324011753413,0.481924493589462,3.017278046799814,3.05599856816663,0.6805776814667954,0.3102073387434965,-0.30763775076272193,2.150274649616657,3.6586921975789215,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,1.2395002646233397,-0.3345737752579474,-0.6106681239546194,0.24455078760689997
PTBP1_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,6.05599856816663,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-0.8497253503833431,0.6586921975789215,2.150274690864722,1.4095339340392639,3.887648438324651,2.19741271029847,2.566099598510383,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,0.38933187604538055,3.2445507876069
CNN2_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,1.05599856816663,0.6805776814667954,0.3102073387434965,0.6923622492372781,0.15027464961665693,0.6586921975789215,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,0.23950026462333973,-0.3345737752579474,-1.6106681239546194,0.24455078760689997
DX39B_HUMAN,1.2044834583382764,1.9485911920452725,0.01727804679981393,15.322666887868778,0.6805776814667954,1.776874037199307,7.55902904306052,5.750274554249225,1.8586922452626373,2.150274690864722,1.4095339340392639,3.2876485336920824,2.19741271029847,3.9660996938778146,4.4650894898633195,1.4395003123070556,-0.3345737752579474,2.055998622184907,1.177884184518521
RLA0_HUMAN,0.7378167598824659,1.481924493589462,0.01727804679981393,8.055998568166629,0.6805776814667954,1.3102073387434965,3.692362249237278,9.150274649616657,8.658692197578922,2.150274690864722,1.4095339340392639,8.88764843832465,2.19741271029847,4.566099598510383,4.4650894898633195,10.23950026462334,-0.3345737752579474,7.3893318760453806,9.2445507876069
RA1L2_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,8.055998568166629,0.6805776814667954,0.3102073387434965,1.692362249237278,0.15027464961665693,1.6586921975789215,3.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-1.6106681239546194,0.24455078760689997
ENPL_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,1.1187436624659464,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.8183527995083946,1.6900647447285797,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-1.6106681239546194,0.24455078760689997
ARPC2_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,4.05599856816663,0.6805776814667954,0.3102073387434965,-0.30763775076272193,0.15027464961665693,-0.3413078024210785,2.150274690864722,1.4095339340392639,-0.11235156167534921,2.19741271029847,-0.43390040148961706,4.4650894898633195,0.23950026462333973,-0.3345737752579474,-1.6106681239546194,-0.7554492123931
PERF_HUMAN,-0.26218324011753413,0.481924493589462,1.017278046799814,7.05599856816663,0.6805776814667954,0.3102073387434965,-0.30763775076272193,0.15027464961665693,-0.3413078024210785,2.150274690864722,1.4095339340392639,10.88764843832465,2.19741271029847,4.566099598510383,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-0.6106681239546194,-1.7554492123931
IMB1_HUMAN,2.737816759882466,0.481924493589462,0.01727804679981393,0.05599856816662996,0.6805776814667954,0.3102073387434965,0.6923622492372781,5.150274649616657,0.6586921975789215,2.150274690864722,1.4095339340392639,6.887648438324651,2.19741271029847,3.566099598510383,4.4650894898633195,2.2395002646233397,-0.3345737752579474,0.38933187604538055,8.2445507876069
MECP2_HUMAN,-0.26218324011753413,4.481924493589462,0.01727804679981393,-1.94400143183337,0.6805776814667954,0.3102073387434965,0.6923622492372781,-1.849725350383343,1.6586921975789215,3.150274690864722,1.4095339340392639,0.8876484383246508,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-1.6106681239546194,-1.7554492123931
HLAC_HUMAN,-0.26218324011753413,0.481924493589462,1.017278046799814,-0.94400143183337,0.6805776814667954,2.2602073864272123,3.692362249237278,1.950274601932941,-0.3413078024210785,2.150274690864722,1.4095339340392639,6.787648533692082,2.19741271029847,-0.43390040148961706,4.4650894898633195,0.23950026462333973,1.6154262724257684,1.3893318760453806,-1.7554492123931
PTN6_HUMAN,-0.26218324011753413,4.481924493589462,0.01727804679981393,1.05599856816663,0.6805776814667954,3.3102073387434965,3.692362249237278,0.15027464961665693,-0.3413078024210785,2.150274690864722,1.4095339340392639,3.887648438324651,2.19741271029847,6.566099598510383,4.4650894898633195,0.23950026462333973,-0.3345737752579474,1.3893318760453806,7.2445507876069
ADT2_HUMAN,1.324773260889546,0.481924493589462,2.017278046799814,11.338606600393192,0.6805776814667954,0.3102073387434965,-0.30763775076272193,4.085057154652057,5.006518201607242,2.150274690864722,1.4095339340392639,1.8876484383246508,2.19741271029847,5.326969101531623,4.4650894898633195,2.58732626865166,-0.3345737752579474,-1.0237116229475394,1.5923767916352203
GRP75_HUMAN,6.737816759882466,0.481924493589462,1.017278046799814,7.05599856816663,1.6805776814667954,9.310207338743496,4.692362249237278,8.150274649616657,5.6586921975789215,2.150274690864722,1.4095339340392639,10.88764843832465,9.197412710298469,6.566099598510383,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,5.3893318760453806,6.2445507876069
CAPZB_HUMAN,-0.26218324011753413,2.481924493589462,10.017278046799813,2.05599856816663,0.6805776814667954,4.3102073387434965,5.692362249237278,2.150274649616657,2.6586921975789215,2.150274690864722,4.409533934039263,9.88764843832465,2.19741271029847,6.566099598510383,4.4650894898633195,13.239500264623342,-0.3345737752579474,-1.6106681239546194,4.2445507876069
B3AT_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-2.94400143183337,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,-0.3413078024210785,2.150274690864722,7.409533934039263,-1.1123515616753492,2.19741271029847,4.566099598510383,4.4650894898633195,1.2395002646233397,1.6654262247420526,-1.6106681239546194,-1.7554492123931
ARC1B_HUMAN,-0.26218324011753413,8.481924493589462,3.017278046799814,3.05599856816663,4.680577681466795,2.3102073387434965,8.692362249237277,6.150274649616657,8.658692197578922,2.150274690864722,1.4095339340392639,10.88764843832465,2.19741271029847,15.566099598510384,4.4650894898633195,4.23950026462334,7.665426224742053,5.3893318760453806,14.2445507876069
PRDX2_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-1.0955165580617026,1.529062555238463,1.158692212515164,4.389332235199192,3.150274649616657,-0.3413078024210785,2.150274690864722,7.500442938250689,-1.1123515616753492,3.894382457841805,-0.43390040148961706,4.4650894898633195,4.23950026462334,1.51391109851372,1.9347863781510934,11.790004812875456
RL7A_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,1.05599856816663,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,-0.3413078024210785,2.150274690864722,1.4095339340392639,-0.11235156167534921,3.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-1.6106681239546194,3.2445507876069
1433F_HUMAN,-0.18943003422211024,0.533279699065746,0.09003125269523782,0.14587021314038484,0.7447716901747956,0.37440134745149667,-0.23488454486729804,-1.7684129473004955,-0.2856729983510826,2.175952293602864,1.478007541340976,-1.0310391585925016,2.2530475180937564,-0.32691038449275656,4.4650894898633195,-0.7048649313066644,-0.2703797665499472,-1.5336353194654837,-1.6698572107165406
HNRPF_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,2.255998854268925,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,0.6586921975789215,2.150274690864722,1.4095339340392639,-0.11235156167534921,2.19741271029847,-0.43390040148961706,4.4650894898633195,0.23950026462333973,-0.3345737752579474,0.45599847913375946,0.24455078760689997
RS3_HUMAN,-0.26218324011753413,5.481924493589462,7.017278046799814,5.05599856816663,0.6805776814667954,0.3102073387434965,4.692362249237278,-1.849725350383343,0.6586921975789215,2.150274690864722,1.4095339340392639,0.8876484383246508,2.19741271029847,-0.43390040148961706,4.4650894898633195,0.23950026462333973,-0.3345737752579474,-1.6106681239546194,2.2445507876069
ENOB_HUMAN,-0.1695401877779803,0.481924493589462,1.017278046799814,-0.6660723642216757,0.6805776814667954,1.3102073387434965,1.692362249237278,1.4282037172283513,3.8439782426533844,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,4.23950026462334,3.758069485697863,5.667261182075654,3.2445507876069
H2AY_HUMAN,-0.26218324011753413,0.481924493589462,5.017278046799814,-0.94400143183337,0.6805776814667954,4.3102073387434965,1.692362249237278,-0.8497253503833431,2.6586921975789215,2.150274690864722,1.4095339340392639,1.8876484383246508,8.19741271029847,0.5660995985103829,4.4650894898633195,1.2395002646233397,-0.3345737752579474,-0.6106681239546194,-1.7554492123931
THIM_HUMAN,4.737816759882466,0.481924493589462,2.017278046799814,2.05599856816663,0.6805776814667954,0.3102073387434965,2.692362249237278,-1.849725350383343,-0.3413078024210785,2.150274690864722,1.4095339340392639,0.8876484383246508,2.19741271029847,4.566099598510383,4.4650894898633195,1.2395002646233397,1.6654262247420526,2.3893318760453806,0.24455078760689997
PTMA_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-2.94400143183337,0.6805776814667954,0.3102073387434965,-0.30763775076272193,7.150274649616657,13.658692197578922,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,2.566099598510383,8.46508948986332,2.2395002646233397,4.665426224742053,-1.6106681239546194,6.2445507876069
SRSF3_HUMAN,-0.26218324011753413,2.481924493589462,0.01727804679981393,2.2451875253809854,7.275172160073973,2.6075045780470854,5.584253728729466,-1.849725350383343,2.3073409364400055,6.1502746908647214,1.4095339340392639,5.428188656677922,3.8460613299502646,0.8633968378139718,4.4650894898633195,0.5367975039269286,-0.3345737752579474,3.6866293537675485,7.379685484567349
HLAB_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-2.8387382731543616,0.6805776814667954,0.36020733948855455,-0.30763775076272193,-0.49183069134098467,-0.28867622308157426,2.150274690864722,1.4095339340392639,-1.012351560185233,2.2500442896379744,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.28457377451288934,-1.6106681239546194,-1.7554492123931
TCPQ_HUMAN,-0.26218324011753413,1.481924493589462,3.017278046799814,2.05599856816663,0.6805776814667954,1.3102073387434965,-0.30763775076272193,-0.8497253503833431,4.6586921975789215,2.150274690864722,1.4095339340392639,-0.11235156167534921,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,2.3893318760453806,1.2445507876069
HLAH_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-2.94400143183337,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,-0.3413078024210785,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-1.6106681239546194,-1.7554492123931
K22O_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-2.94400143183337,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,-0.3413078024210785,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-1.6106681239546194,-1.7554492123931
PRDX3_HUMAN,1.7378167598824659,0.481924493589462,4.017278046799814,10.055998568166629,0.6805776814667954,8.310207338743496,5.692362249237278,4.150274649616657,6.6586921975789215,2.150274690864722,1.4095339340392639,1.8876484383246508,2.19741271029847,5.566099598510383,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,1.3893318760453806,4.2445507876069
GDIB_HUMAN,-0.26218324011753413,0.481924493589462,1.017278046799814,3.05599856816663,0.6805776814667954,0.3102073387434965,0.6923622492372781,3.150274649616657,4.6586921975789215,2.150274690864722,1.4095339340392639,3.887648438324651,2.19741271029847,1.566099598510383,4.4650894898633195,2.2395002646233397,3.6654262247420526,6.3893318760453806,2.2445507876069
APOE_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-2.94400143183337,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,-0.3413078024210785,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,10.38933187604538,-1.7554492123931
CATG_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-2.94400143183337,0.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,-0.3413078024210785,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,9.23950026462334,2.6654262247420526,-1.6106681239546194,-1.7554492123931
H33_HUMAN,11.737816759882467,9.481924493589462,16.017278046799813,11.055998568166629,10.680577681466795,12.310207338743496,7.692362249237278,13.150274649616659,11.658692197578922,6.1502746908647214,2.409533934039264,11.88764843832465,8.19741271029847,11.566099598510384,4.4650894898633195,17.23950026462334,12.665426224742053,10.38933187604538,12.2445507876069
GLU2B_HUMAN,-0.26218324011753413,0.481924493589462,0.01727804679981393,-2.94400143183337,0.6805776814667954,0.3102073387434965,0.6923622492372781,-1.849725350383343,-0.3413078024210785,5.1502746908647214,1.4095339340392639,1.8876484383246508,9.197412710298469,-0.43390040148961706,4.4650894898633195,3.2395002646233397,3.6654262247420526,3.3893318760453806,0.24455078760689997
GSTP1_HUMAN,5.737816759882466,1.481924493589462,0.01727804679981393,2.05599856816663,0.6805776814667954,2.3102073387434965,0.6923622492372781,1.150274649616657,3.6586921975789215,2.150274690864722,1.4095339340392639,1.8876484383246508,5.197412710298471,-0.43390040148961706,4.4650894898633195,0.23950026462333973,0.6654262247420526,3.3893318760453806,-1.7554492123931
DCD_HUMAN,18.737816759882467,2.481924493589462,1.017278046799814,-2.94400143183337,12.680577681466797,0.3102073387434965,-0.30763775076272193,-1.849725350383343,0.6586921975789215,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,-0.7604997353766603,-0.3345737752579474,-1.6106681239546194,-1.7554492123931
LRRF1_HUMAN,-0.26218324011753413,2.481924493589462,2.017278046799814,-2.94400143183337,1.6805776814667954,0.3102073387434965,-0.30763775076272193,-1.849725350383343,0.6586921975789215,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,-0.43390040148961706,4.4650894898633195,2.2395002646233397,-0.3345737752579474,-0.6106681239546194,0.24455078760689997
SFPQ_HUMAN,5.737816759882466,8.481924493589462,7.017278046799814,2.05599856816663,4.680577681466795,1.3102073387434965,1.692362249237278,-0.8497253503833431,0.6586921975789215,2.150274690864722,1.4095339340392639,-1.1123515616753492,2.19741271029847,1.566099598510383,4.4650894898633195,2.2395002646233397,-0.3345737752579474,-1.6106681239546194,3.2445507876069
