Protein Set,norm(Weighted SC Z1),norm(Weighted SC Z2),norm(Weighted SC K1),norm(Weighted SC Z3),norm(Weighted SC Z4),norm(Weighted SC Z6),norm(Weighted SC Z5),norm(Weighted SC Z7),norm(Weighted SC K2),norm(Weighted SC K3),norm(Weighted SC K4),norm(Weighted SC K5)
HLAA_HUMAN,1.7975955469692089,-0.6648550933206696,1.0604413441582974,0.8568841047739619,14.42803025600066,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
IQGA1_HUMAN,3.797595546969209,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,13.42803025600066,1.8371212078845538,0.15530303621152974,1.8074769318874981,-0.12335310440617242,2.493247741589455,7.186923580269031,5.1651844479826465
PEBP1_HUMAN,4.797595546969209,6.33514490667933,8.060441344158297,3.856884104773962,1.4280302560006612,1.8371212078845538,7.15530303621153,2.807476931887498,5.876646895593828,4.493247741589455,2.186923580269031,7.1651844479826465
HNRPQ_HUMAN,-0.13444328921195492,-0.5289327656829972,1.2643248430653866,-0.007193567588365646,-3.892358061107493,1.9730435355222262,0.22326420003036596,1.147282773333421,3.0805305435125288,2.493247741589455,3.2548847962419316,0.16518444798264653
ADT2_HUMAN,2.9162397844875194,5.691077142397104,3.0604413441582974,6.416205985114538,11.580572370258473,3.837121207884554,1.714625154970685,7.722731524783006,0.8766468955938276,2.493247741589455,3.3055678177873418,1.2838285662916675
GRP75_HUMAN,5.797595546969209,4.33514490667933,13.060441344158297,4.856884104773962,2.4280302560006612,7.837121207884554,6.15530303621153,7.807476931887498,9.876646895593828,2.493247741589455,4.186923580269031,10.165184447982647
H2AV_HUMAN,2.201407001742158,0.996064453760324,2.75735601700986,3.593007666633093,2.232287648883962,4.165085513762239,3.778299128054181,1.3565544427212384,5.27660169143123,3.672731989750771,3.8851238060991093,1.4925059773710743
ILEU_HUMAN,5.520486877688203,5.286951928774057,6.060441344158297,4.037606818244421,8.741283658710621,12.379289825133089,6.516748463152448,7.988200122195115,1.467008252329057,5.673970455059914,6.958007888893299,3.1651844479826465
SRSF3_HUMAN,11.448389576205049,14.63673296515101,13.901711790935641,10.428312403724156,3.4597761666451925,10.678391654661898,7.996573006151715,9.378905230837693,6.987758059686845,4.223406547436623,14.94882829676073,4.35566086552415
ADT3_HUMAN,3.6789515478694774,6.979212670961557,1.0604413441582974,2.2975619860148067,6.275488141742849,1.8371212078845538,3.5959809174523745,6.89222233899199,-0.12335310440617242,2.493247741589455,2.068279521564655,3.046540448882915
RA1L2_HUMAN,2.797595546969209,2.3351449066793304,1.0604413441582974,0.8568841047739619,6.428030256000661,1.8371212078845538,4.15530303621153,2.807476931887498,6.876646895593828,2.493247741589455,1.1869235802690312,1.1651844479826465
H90B2_HUMAN,-0.18218386413809284,-0.649300793742599,1.0833485844745692,-0.11002765817884264,-4.532518383296824,1.8518270912236012,0.18287656584242917,-0.16127306811250186,-0.09761780995982328,2.5263359786366504,1.21082063953083,0.18625345311436803
RLA0L_HUMAN,5.797595546969209,13.33514490667933,1.0604413441582974,4.856884104773962,8.42803025600066,1.8371212078845538,10.15530303621153,9.807476931887498,7.876646895593828,2.493247741589455,8.186923580269031,10.165184447982647
RL7A_HUMAN,-0.20240445303079113,2.3351449066793304,7.060441344158297,3.856884104773962,1.4280302560006612,1.8371212078845538,5.15530303621153,4.807476931887498,5.876646895593828,2.493247741589455,6.186923580269031,0.16518444798264653
ACTN3_HUMAN,0.8675955994212963,-0.6448550937677044,1.1304413444563206,-0.10311589612010774,-5.44196974876771,1.8471212076610364,0.16530303598801233,-0.16252306878305411,-0.08335310530024209,2.5732477398013156,1.2469235752026364,0.20518444708857686
PLSI_HUMAN,-0.20240445303079113,-0.6158254673684258,1.0931277602180298,6.053002459571325,-0.4248812163198954,1.85346441591442,0.2370190744982157,2.921879464465013,-0.07432347845392862,3.5422773302887958,1.2196099963287637,1.2632437445906177
DX39B_HUMAN,2.534437702425752,3.3877762848531585,1.0604413441582974,2.593726260230505,8.585925344196461,4.573963363341097,3.5763557305322085,6.912740165072313,1.9292785121862348,5.230089897045998,3.923765735725574,3.5862371423033252
CH10_HUMAN,10.797595546969209,9.33514490667933,7.060441344158297,4.856884104773962,3.4280302560006612,12.837121207884554,5.15530303621153,7.807476931887498,11.876646895593828,11.493247741589455,11.186923580269031,5.1651844479826465
HP1B3_HUMAN,-0.20240445303079113,-0.6648550933206696,6.060441344158297,3.856884104773962,3.4280302560006612,1.8371212078845538,3.1553030362115297,2.807476931887498,10.876646895593828,2.493247741589455,4.186923580269031,4.1651844479826465
ENOB_HUMAN,1.1582919819438793,-0.5927157929146905,2.0604413441582974,3.929023367927038,-2.283412452968455,6.837121207884554,0.15530303621152974,0.8074769318874981,3.8766468955938276,5.493247741589455,6.186923580269031,2.1651844479826465
PSA6_HUMAN,6.797595546969209,0.3351449066793304,7.060441344158297,3.856884104773962,3.4280302560006612,4.837121207884554,3.1553030362115297,1.8074769318874981,3.8766468955938276,2.493247741589455,1.1869235802690312,3.1651844479826465
TKT_HUMAN,11.797595546969209,14.33514490667933,1.0604413441582974,0.8568841047739619,3.4280302560006612,1.8371212078845538,0.15530303621152974,1.8074769318874981,0.8766468955938276,2.493247741589455,5.186923580269031,0.16518444798264653
AN32B_HUMAN,3.2929225428188182,1.7650515133535247,4.621188967601901,4.726042849585974,-1.5158946478689677,3.5847847058093585,3.0244617810235415,6.489719802218309,4.119637389368242,4.614742988476662,2.68225069532793,1.8474274375227466
PHB2_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,0.8568841047739619,0.42803025600066125,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,7.1651844479826465
GSHR_HUMAN,10.797595546969209,-0.6648550933206696,7.060441344158297,7.856884104773962,-3.5719697439993388,2.837121207884554,3.1553030362115297,3.807476931887498,13.876646895593828,11.493247741589455,3.186923580269031,9.165184447982647
SET_HUMAN,1.7975955469692089,2.3351449066793304,10.060441344158297,1.856884104773962,-1.5719697439993388,1.8371212078845538,2.1553030362115297,1.8074769318874981,6.876646895593828,6.493247741589455,6.186923580269031,2.1651844479826465
CDC42_HUMAN,4.629117534884248,3.1666666561757904,1.0604413441582974,1.856884104773962,13.42803025600066,1.8371212078845538,3.70965078973631,4.807476931887498,7.876646895593828,4.047595495114235,5.186923580269031,2.9967061974791065
SH3L3_HUMAN,5.797595546969209,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-2.5719697439993388,2.837121207884554,5.15530303621153,-0.19252306811250186,2.8766468955938276,2.493247741589455,3.186923580269031,17.165184447982647
RSSA_HUMAN,6.797595546969209,10.33514490667933,6.060441344158297,12.856884104773961,3.4280302560006612,1.8371212078845538,2.1553030362115297,8.807476931887498,1.8766468955938276,5.493247741589455,7.186923580269031,3.1651844479826465
CNN2_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,2.856884104773962,3.4280302560006612,1.8371212078845538,0.15530303621152974,10.807476931887498,0.8766468955938276,2.493247741589455,3.186923580269031,3.1651844479826465
IMB1_HUMAN,0.7975955469692089,3.3351449066793304,1.0604413441582974,2.856884104773962,-2.5719697439993388,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,2.1651844479826465
S10A9_HUMAN,-0.20240445303079113,14.33514490667933,1.0604413441582974,0.8568841047739619,-5.571969743999339,2.837121207884554,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
VDAC1_HUMAN,10.797595546969209,10.33514490667933,1.0604413441582974,5.856884104773962,15.42803025600066,1.8371212078845538,6.15530303621153,7.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
LSP1_HUMAN,1.7975955469692089,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
COTL1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,2.4280302560006612,1.8371212078845538,0.15530303621152974,-0.19252306811250186,1.8766468955938276,3.493247741589455,1.1869235802690312,4.1651844479826465
DDX5_HUMAN,0.04759554696920887,-0.2898550933206696,1.0604413441582974,1.231884104773962,-4.946969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.6869235802690312,0.5401844479826465
PRDX3_HUMAN,5.797595546969209,8.33514490667933,1.0604413441582974,6.856884104773962,6.428030256000661,5.837121207884554,0.15530303621152974,3.807476931887498,1.8766468955938276,2.493247741589455,3.186923580269031,0.16518444798264653
ARC1B_HUMAN,8.797595546969209,6.33514490667933,6.060441344158297,8.856884104773961,9.42803025600066,2.837121207884554,14.15530303621153,6.807476931887498,9.876646895593828,2.493247741589455,8.186923580269031,7.1651844479826465
LASP1_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,5.876646895593828,2.493247741589455,3.186923580269031,2.1651844479826465
K2C1B_HUMAN,8.347944782503877,9.09187498633021,13.817171423809176,7.727851492927038,-5.365588899883128,10.593851287535433,8.774445568560163,-0.19252306811250186,2.9773448898260053,9.456358188519387,3.806066112617664,8.197088668563701
LRRF1_HUMAN,0.7975955469692089,7.33514490667933,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,1.8766468955938276,2.493247741589455,1.1869235802690312,2.1651844479826465
SEPT6_HUMAN,6.797595546969209,1.3351449066793304,1.0604413441582974,14.856884104773961,5.428030256000661,1.8371212078845538,6.15530303621153,-0.19252306811250186,2.8766468955938276,2.493247741589455,7.186923580269031,4.1651844479826465
RL14_HUMAN,16.79759554696921,6.33514490667933,1.0604413441582974,12.856884104773961,14.42803025600066,6.837121207884554,8.15530303621153,11.807476931887498,4.876646895593828,2.493247741589455,9.186923580269031,3.1651844479826465
PGAM1_HUMAN,1.7975955469692089,0.3351449066793304,1.0604413441582974,1.856884104773962,-1.5719697439993388,1.8371212078845538,2.1553030362115297,4.807476931887498,3.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
RL15_HUMAN,-0.20240445303079113,-0.6648550933206696,3.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
SRSF7_HUMAN,1.1468019945705272,3.033557801881967,4.219171612636691,2.2854555674051875,0.39628434535613,3.9958514763629474,6.314033543108502,3.2360483945187237,6.76553573150081,2.763089025149254,6.425018863777332,0.9747082688597217
AATM_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-1.5719697439993388,1.8371212078845538,2.1553030362115297,1.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
LA_HUMAN,10.797595546969209,6.33514490667933,1.0604413441582974,3.856884104773962,6.428030256000661,3.837121207884554,7.15530303621153,3.807476931887498,6.876646895593828,3.493247741589455,1.1869235802690312,1.1651844479826465
PNPH_HUMAN,11.797595546969209,14.33514490667933,3.0604413441582974,9.856884104773961,18.42803025600066,3.837121207884554,7.15530303621153,10.807476931887498,8.876646895593828,7.493247741589455,11.186923580269031,3.1651844479826465
MECP2_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,5.856884104773962,-2.5719697439993388,1.8371212078845538,0.15530303621152974,10.807476931887498,1.8766468955938276,2.493247741589455,3.186923580269031,0.16518444798264653
ARPC3_HUMAN,-0.20240445303079113,3.3351449066793304,4.060441344158297,2.856884104773962,-1.5719697439993388,5.837121207884554,1.1553030362115297,2.807476931887498,6.876646895593828,2.493247741589455,9.186923580269031,0.16518444798264653
ANX11_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,2.856884104773962,-2.5719697439993388,1.8371212078845538,2.1553030362115297,1.8074769318874981,-0.12335310440617242,2.493247741589455,5.186923580269031,7.1651844479826465
TCPQ_HUMAN,0.7975955469692089,-0.6648550933206696,3.0604413441582974,-0.14311589522603807,-0.5719697439993388,1.8371212078845538,1.1553030362115297,1.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
ARF1_HUMAN,-0.20240445303079113,6.33514490667933,1.0604413441582974,9.856884104773961,16.42803025600066,1.8371212078845538,3.1553030362115297,9.807476931887498,4.876646895593828,2.493247741589455,1.1869235802690312,4.1651844479826465
GNAI2_HUMAN,-0.20240445303079113,-0.6648550933206696,7.060441344158297,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,4.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,2.1651844479826465
K2C4_HUMAN,1.2734020216548778,-0.627220683356585,1.0604413441582974,-0.13773955114502368,-5.571969743999339,1.8371212078845538,0.17143206798891164,-0.19252306811250186,-0.12335310440617242,2.520129462460188,1.1869235802690312,0.19744251153741033
WDR1_HUMAN,-0.20240445303079113,1.3351449066793304,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,1.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
HNRPF_HUMAN,1.3690240843379833,0.3351449066793304,1.0604413441582974,0.4283127017473811,-1.143398042949534,1.8371212078845538,0.15530303621152974,-0.19252306811250186,1.448075432962602,2.493247741589455,1.1869235802690312,0.16518444798264653
RLA2_HUMAN,8.797595546969209,1.3351449066793304,11.060441344158297,7.856884104773962,6.428030256000661,3.837121207884554,7.15530303621153,2.807476931887498,8.876646895593828,2.493247741589455,4.186923580269031,4.1651844479826465
APEX1_HUMAN,0.7975955469692089,1.3351449066793304,3.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,1.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
PA2G4_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,0.42803025600066125,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
RBMX_HUMAN,-0.20240445303079113,2.3351449066793304,5.060441344158297,-0.14311589522603807,1.4280302560006612,3.837121207884554,0.15530303621152974,-0.19252306811250186,4.876646895593828,6.493247741589455,1.1869235802690312,0.16518444798264653
GLU2B_HUMAN,-0.20240445303079113,4.33514490667933,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,3.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
CAPZB_HUMAN,4.797595546969209,-0.6648550933206696,7.060441344158297,11.856884104773961,5.428030256000661,8.837121207884554,3.1553030362115297,6.807476931887498,3.8766468955938276,2.493247741589455,9.186923580269031,0.16518444798264653
DX39A_HUMAN,1.060753391512666,0.28251329008692316,1.0604413441582974,1.120041949317419,1.2701351678048605,3.100279052428011,1.734250341890851,3.7022136987026837,0.8240152790014204,3.756405586132912,2.4500814248124883,1.7441317536619678
PTBP1_HUMAN,4.797595546969209,-0.6648550933206696,1.0604413441582974,0.8568841047739619,7.428030256000661,1.8371212078845538,2.1553030362115297,5.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,4.1651844479826465
ILF2_HUMAN,5.797595546969209,1.3351449066793304,1.0604413441582974,8.856884104773961,4.428030256000661,1.8371212078845538,1.1553030362115297,7.807476931887498,2.8766468955938276,2.493247741589455,1.1869235802690312,4.1651844479826465
TCP4_HUMAN,-0.20240445303079113,3.3351449066793304,7.060441344158297,2.856884104773962,-0.5719697439993388,2.837121207884554,5.15530303621153,2.807476931887498,12.876646895593828,4.493247741589455,3.186923580269031,5.1651844479826465
H1X_HUMAN,6.797595546969209,1.3351449066793304,8.060441344158297,3.856884104773962,17.42803025600066,5.837121207884554,8.15530303621153,1.8074769318874981,12.876646895593828,2.493247741589455,3.186923580269031,2.1651844479826465
HNRPL_HUMAN,6.797595546969209,4.33514490667933,1.0604413441582974,2.856884104773962,10.42803025600066,1.8371212078845538,3.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,3.186923580269031,4.1651844479826465
VDAC3_HUMAN,9.797595546969209,8.33514490667933,1.0604413441582974,7.856884104773962,12.42803025600066,1.8371212078845538,3.1553030362115297,6.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
ILF3_HUMAN,-0.20240445303079113,2.3351449066793304,1.0604413441582974,2.856884104773962,5.428030256000661,3.837121207884554,2.1553030362115297,1.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
HNRDL_HUMAN,2.7741473181331493,0.3297530109083038,1.6485291413232144,0.6192665524935359,-4.511907097133494,2.907967527083162,1.1100365867600832,0.555313938933244,0.7007221176092084,2.769109809527306,1.506422000030689,0.8731467821386829
PARP1_HUMAN,-0.20240445303079113,-0.6648550933206696,4.060441344158297,4.856884104773962,-0.5719697439993388,1.8371212078845538,2.1553030362115297,2.807476931887498,-0.12335310440617242,2.493247741589455,2.186923580269031,0.16518444798264653
GSTK1_HUMAN,-0.20240445303079113,4.33514490667933,1.0604413441582974,3.856884104773962,3.4280302560006612,2.837121207884554,0.15530303621152974,2.807476931887498,-0.12335310440617242,2.493247741589455,2.186923580269031,0.16518444798264653
DEK_HUMAN,2.797595546969209,1.3351449066793304,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,1.8766468955938276,2.493247741589455,1.1869235802690312,1.1651844479826465
H2A2B_HUMAN,0.14242313934210316,0.7834207111989837,1.543199955598956,0.2879185803389186,-4.968521472247935,2.2164315475738086,0.6208202888951693,0.25575279601179624,1.324922700113481,3.8553166331147235,5.670993881324939,1.5617361762312427
PCBP2_HUMAN,-0.03802089261170849,-0.41827975269204565,1.1426331243678387,0.02126766519304457,-2.407586094173289,2.165888328722719,0.3196865966306124,0.012956374960770844,0.04103045601291022,2.5343436316942256,1.4334989208976552,0.2884721182969585
DHX9_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-1.5719697439993388,1.8371212078845538,0.15530303621152974,2.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
PSA7_HUMAN,1.7975955469692089,0.3351449066793304,2.0604413441582974,0.8568841047739619,0.42803025600066125,1.8371212078845538,5.15530303621153,3.807476931887498,6.876646895593828,2.493247741589455,3.186923580269031,3.1651844479826465
IGHM_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,10.493247741589455,1.1869235802690312,0.16518444798264653
NHRF1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,0.42803025600066125,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,2.186923580269031,0.16518444798264653
CAH1_HUMAN,2.797595546969209,8.33514490667933,5.060441344158297,4.856884104773962,-5.571969743999339,6.837121207884554,2.1553030362115297,-0.19252306811250186,5.876646895593828,16.493247741589453,1.1869235802690312,1.1651844479826465
RHOA_HUMAN,-0.20240445303079113,4.33514490667933,1.0604413441582974,2.856884104773962,1.4280302560006612,1.8371212078845538,0.15530303621152974,0.8074769318874981,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
TERA_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,8.876646895593828,2.493247741589455,1.1869235802690312,8.165184447982647
RS2_HUMAN,1.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-1.5719697439993388,1.8371212078845538,1.1553030362115297,2.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,2.1651844479826465
GDIR1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,2.807476931887498,4.876646895593828,2.493247741589455,1.1869235802690312,1.1651844479826465
ODO2_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,5.15530303621153,3.807476931887498,9.876646895593828,2.493247741589455,1.1869235802690312,2.1651844479826465
ARPC5_HUMAN,2.797595546969209,7.33514490667933,3.0604413441582974,3.856884104773962,9.42803025600066,2.837121207884554,1.1553030362115297,6.807476931887498,3.8766468955938276,3.493247741589455,2.186923580269031,6.1651844479826465
MIF_HUMAN,16.79759554696921,7.33514490667933,12.060441344158297,11.856884104773961,-3.5719697439993388,14.837121207884554,7.15530303621153,5.807476931887498,13.876646895593828,25.493247741589453,20.18692358026903,12.165184447982647
S10A8_HUMAN,-0.20240445303079113,19.33514490667933,10.060441344158297,6.856884104773962,0.42803025600066125,14.837121207884554,1.1553030362115297,11.807476931887498,7.876646895593828,20.493247741589453,12.186923580269031,18.165184447982647
HNRH1_HUMAN,0.22616697979811207,-0.6648550933206696,1.0604413441582974,0.28545553760286513,-1.0005414450491434,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.3052183284227308,2.493247741589455,2.186923580269031,0.16518444798264653
RL13_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,1.856884104773962,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
CSK_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-2.5719697439993388,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
G6PI_HUMAN,-0.20240445303079113,5.33514490667933,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
PDIA1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-0.5719697439993388,1.8371212078845538,2.1553030362115297,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
H31T_HUMAN,12.797595546969209,10.33514490667933,6.060441344158297,8.856884104773961,14.42803025600066,11.837121207884554,7.15530303621153,10.807476931887498,12.876646895593828,16.493247741589453,14.186923580269031,14.165184447982647
GSTP1_HUMAN,2.797595546969209,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,2.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
RL22_HUMAN,6.797595546969209,6.33514490667933,5.060441344158297,1.856884104773962,14.42803025600066,1.8371212078845538,2.1553030362115297,6.807476931887498,6.876646895593828,2.493247741589455,4.186923580269031,2.1651844479826465
HDGF_HUMAN,9.797595546969209,4.33514490667933,9.060441344158297,3.856884104773962,-5.571969743999339,2.837121207884554,8.15530303621153,-0.19252306811250186,7.876646895593828,4.493247741589455,1.1869235802690312,0.16518444798264653
LKHA4_HUMAN,3.797595546969209,9.33514490667933,1.0604413441582974,5.856884104773962,-2.5719697439993388,1.8371212078845538,3.1553030362115297,1.8074769318874981,-0.12335310440617242,2.493247741589455,4.186923580269031,1.1651844479826465
TCPD_HUMAN,0.7975955469692089,1.3351449066793304,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
EF1G_HUMAN,1.7975955469692089,6.33514490667933,1.0604413441582974,1.856884104773962,6.428030256000661,1.8371212078845538,3.1553030362115297,3.807476931887498,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
ROAA_HUMAN,15.90104441476706,15.369627862611946,8.50871738709653,10.167228800818883,13.462513211933278,17.802639205626253,17.25875190400938,12.11782162793242,12.118026633447831,6.217385763058571,4.911061601738147,9.544495055892803
PSB9_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
RS9_HUMAN,3.797595546969209,-0.6648550933206696,2.0604413441582974,1.856884104773962,2.4280302560006612,1.8371212078845538,0.15530303621152974,2.807476931887498,-0.12335310440617242,2.493247741589455,3.186923580269031,6.1651844479826465
EFHD2_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,5.428030256000661,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RL30_HUMAN,1.7975955469692089,7.33514490667933,4.060441344158297,2.856884104773962,12.42803025600066,1.8371212078845538,1.1553030362115297,4.807476931887498,2.8766468955938276,3.493247741589455,5.186923580269031,4.1651844479826465
LAP2A_HUMAN,6.797595546969209,12.33514490667933,6.060441344158297,6.856884104773962,10.42803025600066,8.837121207884554,9.15530303621153,7.807476931887498,4.876646895593828,2.493247741589455,16.18692358026903,8.165184447982647
NPM_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,3.493247741589455,3.186923580269031,0.16518444798264653
AN32E_HUMAN,1.7975955469692089,1.3351449066793304,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,1.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
URP2_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,2.856884104773962,-4.571969743999339,1.8371212078845538,1.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RAB15_HUMAN,-0.20240445303079113,-0.6648550933206696,5.060441344158297,-0.14311589522603807,2.4280302560006612,1.8371212078845538,0.15530303621152974,4.807476931887498,-0.12335310440617242,2.493247741589455,2.186923580269031,6.1651844479826465
RAB35_HUMAN,-0.20240445303079113,-0.6648550933206696,5.060441344158297,-0.14311589522603807,2.4280302560006612,1.8371212078845538,0.15530303621152974,4.807476931887498,-0.12335310440617242,2.493247741589455,2.186923580269031,6.1651844479826465
CAPG_HUMAN,0.7975955469692089,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RL31_HUMAN,-0.20240445303079113,1.3351449066793304,5.060441344158297,-0.14311589522603807,5.428030256000661,2.837121207884554,0.15530303621152974,1.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SPTN1_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,1.856884104773962,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,4.493247741589455,1.1869235802690312,1.1651844479826465
HXK1_HUMAN,1.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
